All Catchers   Projections Standard Categories
Player,AB	R	H	1B	2B	3B	HR	RBI	BB	K	SB	CS	AVG	OBP	SLG	Rank	
"Lorenzo Quintana C  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chris Hoo C  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Shea Langeliers C  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Garrett Boulware C  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tyler Ogle C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chris O'Brien C  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"David Garcia C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tuffy Gosewisch C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Bo Naylor C  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"James Kennedy C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kyle Overstreet C  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Dustin Houle C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tyler Payne C  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jake Henson C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Julio Meza C  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chris Rabago C  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Korey Lee C  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tanner Murphy C  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Iker Franco C  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Patrick Cantwell C  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Will Allen C  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chris Okey C  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Max Pentecost C  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jake Lowery C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Daniel Torres C  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brian McCann C  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Josh Thole C  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brad Haynal C  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Hunter Feduccia C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Zach Jackson C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Roldani Baldwin C  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ivan Herrera C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Juan Uriarte C  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Arturo Nieto C  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Carlos Perez C  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Nick Dini C  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alex Burg C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tyler Baker C  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chandler Seagle C  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jeremy Martinez C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cooper Johnson C  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Franklin Navarro C  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Logan Ice C  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jonathan Morales C  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Seby Zavala C  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jhonatan Solano C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Wilson Garcia C  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chris Hudgins C  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Dennis Ortega C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Joey Harris C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"John Ryan Murphy C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jose Briceno C  LAA "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Charlie Valerio C  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Deon Stafford C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Michael Strentz C  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ramon Rodriguez C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ricardo Genoves C  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Austin Athmann C  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Luis Campusano C  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Wynston Sawyer C  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Juan Kelly C  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Spencer Navin C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Julio Rodriguez C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"J.C. Escarra C  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jonathan Schwind C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Rene Pinto C  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Michael Papierski C  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cameron Rupp C  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Robie Rojas C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alberto Rosario C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ben Rortvedt C  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Andres Sthormes C  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Julian Leon C  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Michael De La Cruz C  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Joe Hudson C  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Luis Cruz C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cooper Hummel C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Bryan Lavastida C  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Braeden Schlehuber C  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kungkuan Giljegiljaw C  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ricky Pacione C  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Armando Araiza C  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Roberto Alvarez C  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Luis Villegas C  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Trent Woodward C  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Hector Sanchez C  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jeff Glenn C  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Andres Angulo C  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Oscar Hernandez C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Rob Brantly C  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jose Felix C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Bryan Holaday C  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Arvicent Perez C  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Rodrigo Vigil C  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Francisco Diaz C  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Steve Berman C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Stephen McGee C  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Erick Castillo C  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brett Cumberland C  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Taylor Gushue C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"A.J. Murray C  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chris Berset C  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Marcus Littlewood C  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Max McDowell C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jose Herrera C  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Christian Kelley C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Bruce Maxwell C  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Josh Rapacz C  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Austin Bossart C  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Bobby Wilson C  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Pedro Pages C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brian O'Keefe C  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Sam Huff C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jeyner Baez C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jake Romanski C  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tim Remes C  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Raffy Lopez C  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Max George C  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jake DePew C  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Micah Gibbs C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Juan Apodaca C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Edgar Cabral C  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chris Williams C  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tomas Telis C  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Will Swanner C  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chris Stewart C  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ryan Hissey C  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Diego Cartaya C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Will Albertson C  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"John Hicks C  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Wilfredo Rodriguez C  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Joel Diaz C  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tomas Morales C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alex Murphy C  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Taylor Davis C  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jason Delay C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Wade Wass C  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Michael Barash C  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Mark Thomas C  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Colton Plaia C  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Carlos Paulino C  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ian Rice C  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Steve Bean C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Will Banfield C  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Lucas Herbert C  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Dan Rizzie C  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Nate Nolan C  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Beau Taylor C  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Zane Evans C  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Morgan Lofstrom C  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Mike Ohlman C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Stuart Levy C  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Wilkin Castillo C  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Miguel Amaya C  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cesar Salazar C  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Donny Sands C  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jakson Reetz C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jordan Procyshen C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Nathan Rodriguez C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Nick Rickles C  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alejandro Kirk C  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jose Godoy C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Melvin Novoa C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Gabriel Moreno C  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
