All Starting Pitchers   Projections Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	K	BB	H	ERA	WHIP	Rank	
"Kyle Funkhouser SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Harris SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Brecht SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Collin McHugh RP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Kohler SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tucker Davidson SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Johnson SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jared Solomon SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jairo Lopez SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric Pardinho SP  TOR "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Gilmartin SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Javier Assad SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhondaniel Medina SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitch Brown SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Lange SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carter Stewart SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Triggs SP  SF "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Danny Salazar SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Gonzalez SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Alexy SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Winkler SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gregory Santos SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marco Duarte SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Greg Nappo SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Vargas SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Muller SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gabriel Ynoa RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Isaiah Campbell SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hunter Greene SP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon McCarthy SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Ryan SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zack Brown SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phillippe Aumont SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dario Agrazal SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Shugart SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Grove SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Freicer Perez SP  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alec Grosser SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Diaz SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Walston SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Sappington SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Ladwig SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jasseel De La Cruz SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Starling Peralta SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tobias Myers SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Roniel Raudes SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Javier Medina SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Gonsalves SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brenan Hanifee SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thad Ward SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Stiever SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Riley SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Gossett SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Johan Oviedo SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Rivera SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Roansy Contreras SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alek Manoah SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eduardo Vera SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Hentges SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Vladimir Gutierrez SP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Damon Jones SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Collier SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathon Crawford SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edwin Uceta SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor Seabold SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.C. Sulbaran SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Romero SP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Williamson SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chandler Shepherd SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ricky Nolasco SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marco Estrada SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Konnor Pilkington SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Black SP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Turley SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Nelson SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kieran Lovegrove SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Blewett SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Shortridge SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel Perdomo SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Denyi Reyes SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Simeon Woods-Richardson SP  TOR "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Johendi Jiminian SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Hudson SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Then SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adrian Alcantara SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Bolton SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yeudy Garcia SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Anderson SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Wells SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kutter Crawford SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brody Colvin SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Stewart SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Hill SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Murphy SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Heatherly SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Sandoval SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jean-Carlos Mejia SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeffrey Rosa SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gerardo Carrillo SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fabian Williamson SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Volstad SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Whitlock SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Moore SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hunter Adkins SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joey Cantillo SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Casey Mize SP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Teddy Stankiewicz SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Barret Loux SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Hatch SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Bowlan SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"JoJo Romero SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zack Bird SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ethan Small SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jimmy Lewis SP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Pries SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Landazuri SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ethan Hankins SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jerad Eickhoff SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Travis Banwart SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gray Fenter SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Manning SP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Steele SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Petrick SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael McAvene SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cameron Bishop SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blayne Enlow SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoel Mecias SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Atkinson SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Hjelle SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Fulenchek SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Hyatt SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Winn SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Mengden SP  OAK "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Rolison SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Finnegan SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Davila SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jackson Kowar SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jackson Rutledge SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Scherff SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Satterwhite SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Castillo SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alec Asher SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erich Uelmen SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Bielak SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Sauer SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Green SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kohl Franklin SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yefri Del Rosario SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yerry Rodriguez SP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pedro Payano SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gus Varland SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Julian Merryweather SP  TOR "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Beau Burrows SP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Donatella SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Kalish SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Cody SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Matthews SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Darin Gorski SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Odrisamer Despaigne SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Gil SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jen-Ho Tseng SP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Johnson SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthew Allan SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robinson Ortiz SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Thompson SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Wood SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Williams SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alec Marsh SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corbin Martin SP  ARI "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ian Clarkin SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Braydon Fisher SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Humberto Mejia SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ubaldo Jimenez SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Hillman SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jorge Reyes SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Kelly SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Jensen SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Dziedzic SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Clifton SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.T. Ginn SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Stinnett SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Riley Smith SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoendrys Gomez SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Karl Kauffmann SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Wells SP  BAL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Weigel SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Tillo SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Conner Greene SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ty Blach SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Williams SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Albert Abreu SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"CC Sabathia SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Clarke Schmidt SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Akeem Bostick SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Howard SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Endrys Briceno SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby Bundy SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Logan Shore SP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lenny Torres SP  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitchell Kilkenny SP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cory Taylor SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lyon Richardson SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Brooks SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andre Jackson SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Castro SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brady Aiken SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steven Gingery SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miller Diaz SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Ragans SP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Manny Banuelos SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Melville SP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Freddy Tarnok SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"George Kirby SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Braymer SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ervin Santana SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Peterson SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shane McClanahan SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Griffin Roberts SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Yajure SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Martires Arias SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yadier Alvarez SP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Packy Naughton SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jorge Guzman SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Maese SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Forrest Whitley SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Pike SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ismael Guillon SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Haynes SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Perrin SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Kehrt SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Waddell SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brady Feigl SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Charlie Shirek SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Mateo SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Warner SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitchell White SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Williams Perez SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"D.J. Baxendale SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Szapucki SP  NYM "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Kloffenstein SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Williams SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Nuding SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.T. Brubaker SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lupe Chavez SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shelby Miller RP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Cate SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Santiago Garrido SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Victor Payano SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Kennedy SP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisco Morales SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Milone RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Stephens SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Willy Paredes SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Harvey SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carson Sands SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brailyn Marquez SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Burrows SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Janas SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Marinan SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Haake SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Braulio Lara SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Nielsen SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Rijo SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Spencer Adams SP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthias Dietz SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Baum SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adonys Cardona SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nabil Crismatt SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brendon Little SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chad Donato SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam McWilliams SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
