All Third Basemen 2015  Season MLB Standard Stats
Player,AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank	
"Scott Moore 3B  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jorge Vazquez 3B  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Carlos Rivero 3B  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ben Risinger 3B  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mike Hrynio 3B  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Carlos Asuaje 3B  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Chris Maples 3B  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Drew Ward 3B  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kevin Padlo 3B  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Drake Roberts 3B  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
