STARTING PITCHERS
Dunning Dane, SP, $17.00
Gaddis Hunter, SP, $17.00
Patino Luis, SP, $17.00, (R) $10.00
Snell Blake, SP, $16.00
Glasnow Tyler, SP, $16.00, (R) $10.00
Lodolo Nick, SP, $16.00, (R) $10.00
Heaney Andrew, SP, $16.00
Montas Frankie, SP, $16.00
Morris Cody, SP, $16.00, (R) $10.00
Groome Jay, SP, $16.00, (R) $10.00
Elder Bryce, SP, $16.00, (R) $10.00
Wentz Joey, SP, $16.00, (R) $10.00
Painter Andrew, SP, $16.00, (R) $10.00
Honeywell Brent, SP, $16.00, (R) $10.00
Martinez Adrian, SP, $16.00, (R) $10.00
Means John, SP, $16.00, (R) $10.00
Liberatore Matthew, SP, $16.00, (R) $10.00
Ragans Cole, SP, $16.00, (R) $10.00
Paddack Chris, SP, $16.00, (R) $10.00
Rodriguez Grayson, SP, $15.00, (R) $10.00
Cabrera Edward, SP, $15.00, (R) $10.00
Bush Matt, RP SP, $15.00
Brebbia John, RP SP, $15.00
Skubal Tarik, SP, $15.00
Lucchesi Joey, SP, $15.00, (R) $10.00
Wesneski Hayden, SP, $15.00, (R) $10.00
Bradley Taj, SP, $15.00, (R) $10.00
Rucinski Drew, SP, $15.00
Henry Tommy, SP, $15.00, (R) $10.00
Whitley Forrest, SP, $15.00, (R) $10.00
Junk Janson, SP, $15.00, (R) $10.00
Varland Louie, SP, $15.00, (R) $10.00
Strasburg Stephen, SP, $15.00, (R) $10.00
Silseth Chase, SP, $15.00
Hatch Thomas, SP, $15.00, (R) $10.00
Kuhl Chad, SP, $15.00
Ward Thad, SP, $15.00, (R) $10.00
Lynch Daniel, SP, $15.00, (R) $10.00
Howard Spencer, SP, $15.00, (R) $10.00
Jameson Drey, SP, $14.00, (R) $10.00
Pepiot Ryan, SP, $14.00, (R) $10.00
Muller Kyle, SP, $14.00, (R) $10.00
Cavalli Cade, SP, $14.00, (R) $10.00
Pfaadt Brandon, SP, $14.00, (R) $10.00
Woods Richardson Simeon, SP, $14.00, (R) $10.00
Assad Javier, SP, $14.00, (R) $10.00
Pilkington Konnor, SP, $14.00, (R) $10.00
Anderson Chase, SP, $14.00, (R) $10.00
Miller Tyson, SP, $14.00, (R) $10.00
Lambert Peter, SP, $14.00, (R) $10.00
Bubic Kris, SP, $14.00
Gil Luis, SP, $13.00, (R) $10.00
Kilian Caleb, SP, $13.00, (R) $10.00
Bello Brayan, SP, $13.00, (R) $10.00
Meyer Max, SP, $13.00, (R) $10.00
Seabold Connor, SP, $13.00, (R) $10.00
Dunn Justin, SP, $12.00, (R) $10.00
Adon Joan, SP, $12.00, (R) $10.00
Eflin Zach, SP RP, $11.00, (R) $10.00
Stripling Ross, SP RP, $11.00
Wisler Matt, RP SP, $11.00
Rolison Ryan, SP, $11.00, (R) $10.00
Castillo Luis, SP RP, $10.00, (R) $10.00
Garcia Luis, SP RP, $10.00
Matz Steven, SP RP, $10.00
Sears JP, SP RP, $10.00
Keller Brad, SP RP, $10.00
Cessa Luis, RP SP, $10.00
Flexen Chris, SP RP, $10.00
Pallante Andre, RP SP, $10.00
Wilson Bryse, SP RP, $10.00, (R) $10.00
Sanchez Aaron, SP RP, $10.00, (R) $10.00
Javier Cristian, SP RP, $9.00
Springs Jeffrey, SP RP, $9.00
Kikuchi Yusei, SP RP, $9.00
Martinez Nick, RP SP, $9.00
Whitlock Garrett, RP SP, $9.00
Velasquez Vince, RP SP, $9.00
Williams Trevor, RP SP, $9.00
Junis Jake, SP RP, $9.00, (R) $10.00
Martin Davis, SP RP, $9.00, (R) $10.00
Thompson Zach, SP RP, $9.00
Hutchison Drew, SP RP, $9.00
Alexander Tyler, SP RP, $9.00, (R) $10.00
Brash Matt, RP SP, $9.00
Hearn Taylor, RP SP, $9.00
Oller Adam, SP RP, $9.00
Alexander Jason, SP RP, $9.00
Hernandez Carlos, RP SP, $9.00, (R) $10.00
Yarbrough Ryan, RP SP, $9.00
Beeks Jalen, RP SP, $8.00
Garcia Rony, SP RP, $8.00, (R) $10.00
Gomber Austin, SP RP, $8.00
Long Sam, RP SP, $8.00
Hernandez Elieser, SP RP, $8.00, (R) $10.00
Hill Garrett, SP RP, $8.00
Espino Paolo, RP SP, $8.00
Strider Spencer, SP RP, $7.00, (R) $10.00
Thompson Keegan, SP RP, $7.00
Megill Tylor, SP RP, $7.00, (R) $10.00
Ortiz Luis, SP RP, $7.00, (R) $10.00
Crawford Kutter, SP RP, $7.00, (R) $10.00
Voth Austin, RP SP, $7.00
Castillo Maximo, SP RP, $7.00, (R) $10.00
Ashby Aaron, SP RP, $6.00
Peterson David, SP RP, $6.00, (R) $10.00
Hicks Jordan, RP SP, $6.00, (R) $10.00
Oviedo Johan, RP SP, $6.00, (R) $10.00
Abbott Cory, SP RP, $6.00, (R) $10.00
Buehler Walker, SP, $1.00
Brito Jhony, SP, $1.00
Mize Casey, SP, $1.00, (R) $10.00
Garcia Bryan, SP, $1.00
Clarke Chris, SP, $1.00, (R) $10.00
Krook Matt, SP, $1.00, (R) $10.00
McArthur James, SP, $1.00, (R) $10.00
Varland Gus, SP, $1.00, (R) $10.00
Small Ethan, SP, $1.00, (R) $10.00
Bilous Jason, SP, $1.00, (R) $10.00
Zulueta Yosver, SP, $1.00, (R) $10.00
Song Noah, SP, $1.00, (R) $10.00
Lizarraga Victor, SP, $1.00, (R) $10.00
Johansen Jake, SP, $1.00, (R) $10.00
Pinto Juan, SP, $1.00, (R) $10.00
Ritchie JR, SP, $1.00
Panzini Shane, SP, $1.00, (R) $10.00
Johnston Kyle, SP, $1.00, (R) $10.00
Clark Brian, SP, $1.00, (R) $10.00
Sampen Caleb, SP, $1.00, (R) $10.00
McCambley Zach, SP, $1.00, (R) $10.00
Bitsko Nick, SP, $1.00, (R) $10.00
Mateo Luis, SP, $1.00, (R) $10.00
Kime Dace, SP, $1.00, (R) $10.00
Vasquez Randy, SP, $1.00, (R) $10.00
Perales Luis, SP, $1.00
Wojciechowski Asher, SP, $1.00, (R) $10.00
Cameron Noah, SP, $1.00
Steinmetz Jacob, SP, $1.00, (R) $10.00
Crouse Matt, SP, $1.00, (R) $10.00
Jensen Wil, SP, $1.00
Dibrell Tony, SP, $1.00, (R) $10.00
Satterwhite Cody, SP, $1.00, (R) $10.00
Criswell Cooper, SP, $1.00, (R) $10.00
Adkins Hunter, SP, $1.00, (R) $10.00
McMahon Chris, SP, $1.00, (R) $10.00
Mayer Gunner, SP, $1.00, (R) $10.00
Corry Seth, SP, $1.00, (R) $10.00
Perez Eury, SP, $1.00, (R) $10.00
Salinas Royber, SP, $1.00
Montgomery Mason, SP, $1.00
Nolasco Ricky, SP, $1.00
Cabrera Mauricio, SP, $1.00
Weems Avery, SP, $1.00, (R) $10.00
Eickhoff Jerad, SP, $1.00, (R) $10.00
Johnson Jordan, SP, $1.00, (R) $10.00
Burns Tanner, SP, $1.00, (R) $10.00
Stewart Kohl, SP, $1.00, (R) $10.00
Frasso Nick, SP, $1.00, (R) $10.00
Owens Tyler, SP, $1.00, (R) $10.00
Paredes Willy, SP, $1.00, (R) $10.00
Shoemaker Matt, SP, $1.00, (R) $10.00
Ginn J.T., SP, $1.00, (R) $10.00
Iriarte Jairo, SP, $1.00
Encarnacion Nixon, SP, $1.00
Gonzalez Merandy, SP, $1.00
Morel Yohanse, SP, $1.00, (R) $10.00
Ross Tyson, SP, $1.00, (R) $10.00
Hamel Dominic, SP, $1.00, (R) $10.00
Taylor Cory, SP, $1.00, (R) $10.00
Hill Jaden, SP, $1.00, (R) $10.00
Smith-Shawver A.J., SP, $1.00, (R) $10.00
Nicolino Justin, SP, $1.00
Herz Davidjohn, SP, $1.00, (R) $10.00
Zwack Nick, SP, $1.00
Bido Osvaldo, SP, $1.00
Burrows Michael, SP, $1.00, (R) $10.00
Savino Nate, SP, $1.00
Pipkin Dominic, SP, $1.00, (R) $10.00
Thompson Dylan, SP, $1.00, (R) $10.00
Garcia Yeudy, SP, $1.00, (R) $10.00
White Mitch, SP RP, $1.00, (R) $10.00
Beck Tristan, SP, $1.00, (R) $10.00
Hyatt Austin, SP, $1.00, (R) $10.00
Chiang Shao-Ching, SP, $1.00
Farr Thomas, SP, $1.00, (R) $10.00
Duplantier Jon, SP, $1.00, (R) $10.00
Mooney Sean, SP, $1.00
Garcia Nick, SP, $1.00, (R) $10.00
Cox Jackson, SP, $1.00
Bergert Ryan, SP, $1.00
Walston Blake, SP, $1.00, (R) $10.00
Lara Braulio, SP, $1.00, (R) $10.00
Mapes Tyler, SP, $1.00, (R) $10.00
Scherff Alex, SP, $1.00, (R) $10.00
Beck Brendan, SP, $1.00, (R) $10.00
Henderson Logan, SP, $1.00
Teheran Julio, SP, $1.00, (R) $10.00
Nolin Sean, SP, $1.00, (R) $10.00
Reed Nate, SP, $1.00, (R) $10.00
Pineda Michael, SP, $1.00, (R) $10.00
Parker Mitchell, SP, $1.00, (R) $10.00
Winkler Kyle, SP, $1.00, (R) $10.00
Medina Brayan, SP, $1.00
Way Beck, SP, $1.00, (R) $10.00
Paniagua Inohan, SP, $1.00
Albright Luke, SP, $1.00
Myers Tobias, SP, $1.00, (R) $10.00
Stallings Garrett, SP, $1.00, (R) $10.00
Shore Logan, SP, $1.00, (R) $10.00
Couch Keith, SP, $1.00, (R) $10.00
Wolf Jackson, SP, $1.00
Battenfield Peyton, SP, $1.00, (R) $10.00
Lange Justin, SP, $1.00, (R) $10.00
Kalish Jake, SP, $1.00, (R) $10.00
Neidert Nick, SP, $1.00, (R) $10.00
Jones Connor, SP, $1.00, (R) $10.00
Medina Javier, SP, $1.00, (R) $10.00
Thompson Jake, RP SP, $1.00, (R) $10.00
