All Outfielders  Season   Projections Standard Stats
Player,AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank	
"Ichiro Suzuki RF  MIA"	201	27	52	41	7	3	1	12	18	27	5	1	0.259	0.323	0.338	693
"Ryan Rua LF  TEX"	142	22	34	23	5	1	5	12	12	53	4	0	0.239	0.308	0.394	696
"Rafael Bautista CF  WAS"	145	20	36	25	6	2	3	15	12	38	5	0	0.248	0.310	0.379	700
"Rymer Liriano RF  CHW "	152	19	38	25	7	1	5	17	11	40	2	0	0.250	0.305	0.408	708
"Daniel Palka RF  MIN"	147	18	34	19	8	0	7	21	16	46	0	0	0.231	0.311	0.429	715
"Christian Bethancourt C  SD"	213	22	48	33	10	0	5	25	9	53	1	0	0.225	0.257	0.343	716
"Willy Garcia RF  CHW "	150	20	38	26	7	1	4	17	13	38	2	0	0.253	0.321	0.393	717
"Phillip Ervin LF  CIN"	146	18	36	26	6	1	3	13	11	38	6	1	0.247	0.308	0.363	722
"Lourdes Gurriel CF  TOR"	148	21	36	24	7	1	4	17	12	35	2	0	0.243	0.304	0.385	725
"Gabby Guerrero RF  CIN "	152	19	37	25	7	1	4	16	12	40	3	0	0.243	0.303	0.382	732
"Zach Granite CF  MIN"	145	20	35	22	7	2	4	15	12	44	3	0	0.241	0.304	0.400	733
"Adam Engel CF  CHW"	147	19	37	26	7	1	3	14	11	38	4	0	0.252	0.308	0.374	734
"Jacob May CF  CHW"	147	19	37	26	7	1	3	14	11	38	4	0	0.252	0.308	0.374	734
"Mark Canha 1B  OAK "	125	16	29	17	6	0	6	19	8	38	1	0	0.232	0.294	0.424	737
"Boog Powell CF  SEA "	130	18	33	22	6	1	4	13	11	34	3	0	0.254	0.322	0.408	738
"Franchy Cordero CF  SD"	142	19	35	24	6	2	3	14	11	38	4	0	0.246	0.310	0.380	739
"Michael Reed CF  MIL"	133	19	32	22	6	1	3	10	12	42	6	1	0.241	0.308	0.368	740
"Terrance Gore LF  KC"	155	35	22	15	4	1	2	9	6	46	10	2	0.142	0.204	0.219	742
"Steven Moya RF  DET"	146	16	36	22	6	2	6	16	9	52	1	0	0.247	0.295	0.438	746
"Cody Asche LF  PHI "	217	21	51	30	15	1	5	19	17	63	1	0	0.235	0.297	0.383	748
"Aaron Hicks RF  NYY "	166	18	38	26	6	1	5	16	15	38	3	1	0.229	0.293	0.367	752
"Bryce Brentz LF  BOS"	131	18	34	24	7	0	3	16	8	35	1	0	0.260	0.307	0.382	769
"Dylan Cozens RF  PHI"	148	17	36	24	7	1	4	15	11	42	2	0	0.243	0.300	0.385	775
"Jose Ruiz LF  SD"	134	17	32	21	6	1	4	15	10	37	2	0	0.239	0.301	0.388	778
"Mitch Haniger CF  SEA "	147	16	34	23	5	1	5	18	13	37	1	0	0.231	0.302	0.381	779
"Teoscar Hernandez LF  HOU"	129	17	30	18	7	0	5	14	12	33	1	0	0.233	0.303	0.403	790
"Jaycob Brugman CF  OAK"	137	17	33	21	7	1	4	15	10	35	1	0	0.241	0.297	0.394	792
"Leury Garcia CF  CHW "	148	16	34	26	5	1	2	14	7	39	5	1	0.230	0.274	0.318	796
"Socrates Brito CF  ARI "	156	17	33	21	6	2	4	17	6	39	3	0	0.211	0.241	0.353	797
"Rob Refsnyder RF  NYY"	164	23	38	28	8	0	2	14	16	39	2	1	0.232	0.304	0.317	798
"Preston Tucker LF  HOU "	221	21	46	26	12	1	7	18	12	49	0	0	0.208	0.255	0.366	800
"Michael Taylor CF  WAS"	133	14	29	20	6	0	3	13	8	46	5	1	0.218	0.262	0.331	814
"Mac Williamson RF  SF "	109	14	26	17	4	0	5	14	10	34	0	0	0.238	0.314	0.413	823
"Alexi Amarista 2B  COL "	188	14	45	37	5	2	1	16	12	31	5	1	0.239	0.285	0.303	824
"Tony Kemp LF  HOU"	174	22	38	26	7	2	3	13	17	38	2	1	0.218	0.288	0.333	838
"Darwin Barney 2B  TOR "	162	20	41	31	7	1	2	11	9	29	1	0	0.253	0.296	0.346	840
"Darrell Ceciliani LF  TOR"	166	18	32	21	8	0	3	13	12	62	6	1	0.193	0.256	0.295	844
"Darin Ruf 1B  LAD"	99	12	23	14	4	0	5	15	9	28	0	0	0.232	0.309	0.424	849
"Chase d'Arnaud SS  ATL"	124	14	31	22	7	1	1	12	11	31	4	1	0.250	0.316	0.347	851
"Jabari Blash RF  SD "	144	16	31	19	6	1	5	14	15	49	1	0	0.215	0.302	0.375	854
"Hunter Dozier RF  KC"	99	14	25	17	5	1	2	12	8	27	2	0	0.253	0.315	0.384	860
"Dariel Alvarez RF  BAL"	100	13	25	16	5	0	4	10	8	26	1	0	0.250	0.312	0.420	865
"Mason Williams RF  NYY"	97	14	24	16	5	0	3	11	7	30	1	0	0.247	0.305	0.392	874
"Gorkys Hernandez CF  SF"	103	13	25	15	6	0	4	10	7	25	1	1	0.243	0.291	0.417	876
"Andre Ethier LF  LAD"	72	10	22	13	4	2	3	10	7	15	0	0	0.306	0.375	0.542	880
"Sam Fuld LF  OAK"	221	24	41	25	12	2	2	15	21	49	5	1	0.185	0.262	0.285	890
"Jason Coats RF  TB "	109	15	24	15	6	0	3	10	9	28	2	0	0.220	0.292	0.358	893
