All Catchers 2010 MLB Standard Stats,,,,,,,,,,,,,,,,,
Player,Team,AB,R,H,1B,2B,3B,HR,RBI,BB,KO,SB,CS,BA,OBP,SLG,Rank
Quintero, Humberto C HOU 	Free Agent	265	13	62	48	10	0	4	20	8	59	0	0	0.2340	0.2618	0.3170	889
Hoover, Paul C PHI 	Free Agent	22	6	5	3	2	0	0	2	3	5	0	0	0.2273	0.3200	0.3182	903
Hester, John C ARI	Free Agent	95	9	20	11	7	0	2	7	11	32	1	0	0.2105	0.2925	0.3474	905
Bard, Josh C SEA	Free Agent	112	9	24	14	7	0	3	10	10	27	0	0	0.2143	0.2764	0.3571	911
Shoppach, Kelly C TB	Free Agent	158	17	31	18	8	0	5	17	20	71	0	0	0.1962	0.3081	0.3418	914
Alfonzo, Eliezer C SEA	Free Agent	41	4	9	7	1	0	1	4	0	10	0	0	0.2195	0.2195	0.3171	916
Quiroz, Guillermo C SEA	Free Agent	7	1	2	1	1	0	0	0	0	1	0	0	0.2857	0.2857	0.4286	923
Boscan, J.C. C ATL	Free Agent	0	1	0	0	0	0	0	0	1	0	0	0	0.0000	1.0000	0.0000	928
Brown, Dusty C PIT 	Free Agent	12	0	3	2	1	0	0	2	0	2	0	0	0.2500	0.2500	0.3333	931
Burke, Jamie C WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	981
Stewart, Chris C SD	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1001
Phillips, Paul C CLE 	Free Agent	23	4	5	5	0	0	0	1	2	7	0	0	0.2174	0.2800	0.2174	1081
St. Pierre, Max C DET	Free Agent	9	1	2	1	1	0	0	0	0	2	0	0	0.2222	0.2222	0.3333	1086
Morales, Jose C COL 	Free Agent	36	4	7	5	2	0	0	7	6	14	0	0	0.1944	0.2955	0.2500	1087
Towles, J.R. C HOU	Free Agent	47	3	9	5	3	0	1	8	2	12	0	0	0.1915	0.2353	0.3191	1091
Blanco, Henry C ARI 	Free Agent	130	10	28	21	5	0	2	8	11	26	1	0	0.2154	0.2708	0.3000	1095
Hayes, Brett C FLA 	Free Agent	77	6	16	7	6	1	2	6	6	26	0	0	0.2078	0.2651	0.3896	1096
Moeller, Chad C NYY	Free Agent	14	2	3	0	3	0	0	0	1	4	0	0	0.2143	0.2667	0.4286	1098
LaRue, Jason C STL 	Free Agent	56	3	11	8	1	0	2	5	5	7	0	0	0.1964	0.2742	0.3214	1102
Gimenez, Chris C SEA 	Free Agent	58	6	11	5	5	0	1	8	8	22	0	0	0.1897	0.2879	0.3276	1107
Molina, Gustavo C NYY 	Free Agent	7	1	1	1	0	0	0	0	0	2	0	0	0.1429	0.1429	0.1429	1112
Nickeas, Mike C NYM	Free Agent	10	0	2	2	0	0	0	0	0	5	0	0	0.2000	0.2000	0.2000	1115
Esposito, Brian C HOU	Free Agent	3	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	1120
Teagarden, Taylor C TEX	Free Agent	71	10	11	6	1	0	4	6	8	34	0	0	0.1549	0.2593	0.3380	1125
Mathis, Jeff C ANA	Free Agent	205	19	40	30	6	1	3	18	6	59	3	0	0.1951	0.2186	0.2780	1126
May, Lucas C KC	Free Agent	37	3	7	6	1	0	0	6	0	10	0	1	0.1892	0.2051	0.2162	1132
Arencibia, J.P. C TOR	Titty`s Warriors	35	3	5	2	1	0	2	4	2	11	0	0	0.1429	0.1892	0.3429	1134
Schmidt, Konrad C ARI	Free Agent	8	0	1	1	0	0	0	0	1	0	0	0	0.1250	0.2222	0.1250	1141
Conger, Hank C ANA	Free Agent	29	2	5	3	1	1	0	5	5	9	0	0	0.1724	0.2941	0.2759	1146
Baker, John C FLA 	SA`s	78	7	17	13	3	1	0	6	9	18	0	0	0.2179	0.3068	0.2821	1148
Redmond, Mike C CLE	Free Agent	63	7	13	9	4	0	0	5	2	10	0	0	0.2063	0.2424	0.2698	1153
Flowers, Tyler C CHW	Free Agent	11	2	1	1	0	0	0	0	4	5	0	0	0.0909	0.3333	0.0909	1160
Donaldson, Josh C OAK	Free Agent	32	1	5	3	1	0	1	4	2	12	0	0	0.1562	0.2059	0.2812	1163
Saltalamacchia, Jarrod C BOS 	Free Agent	24	2	4	1	3	0	0	2	6	5	0	0	0.1667	0.3333	0.2917	1165
Hatcher, Chris C FLA	Free Agent	6	0	0	0	0	0	0	0	2	5	0	0	0.0000	0.2500	0.0000	1166
Ausmus, Brad C LA	Free Agent	63	4	14	12	2	0	0	2	7	15	0	0	0.2222	0.3099	0.2540	1176
Nieves, Wil C MIL 	Free Agent	158	10	32	21	8	0	3	16	8	29	0	0	0.2025	0.2440	0.3101	1194
McKenry, Michael C COL	Free Agent	8	0	0	0	0	0	0	0	1	5	0	0	0.0000	0.1111	0.0000	1198
Hill, Koyie C CHC	Free Agent	215	18	46	31	13	1	1	17	12	61	1	0	0.2140	0.2544	0.2977	1204
Johnson, Rob C SD 	Free Agent	178	24	34	22	10	0	2	13	25	46	1	1	0.1910	0.2933	0.2809	1221
Butera, Drew C MIN	Free Agent	142	12	28	19	6	1	2	13	4	25	0	0	0.1972	0.2368	0.2958	1226
Castro, Jason C HOU	Free Agent	195	26	40	29	8	1	2	8	22	41	0	0	0.2051	0.2857	0.2872	1243
Rivera, Mike C FLA	Free Agent	14	0	0	0	0	0	0	0	2	3	0	0	0.0000	0.1765	0.0000	1251
Kratz, Erik C PHI	Free Agent	34	2	4	4	0	0	0	1	2	9	0	0	0.1176	0.1667	0.1176	1266
