All First Basemen 2010 MLB Standard Stats,,,,,,,,,,,,,,,,,
Player,Team,AB,R,H,1B,2B,3B,HR,RBI,BB,KO,SB,CS,BA,OBP,SLG,Rank
Shealy, Ryan 1B BOS	Free Agent	7	0	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	1178
Lamb, Mike 1B FLA	Free Agent	38	2	7	5	1	1	0	4	2	6	0	0	0.1842	0.2250	0.2632	1185
Trumbo, Mark 1B ANA	Free Agent	15	2	1	1	0	0	0	2	1	8	0	0	0.0667	0.1250	0.0667	1196
Lindsey, John 1B LA 	Free Agent	12	0	1	1	0	0	0	0	0	3	0	0	0.0833	0.1538	0.0833	1202
Crosby, Bobby SS ARI	Free Agent	168	9	37	26	10	0	1	13	17	38	0	3	0.2202	0.2941	0.2976	1217
Hoffpauir, Micah 1B CHC 	Free Agent	52	5	9	6	3	0	0	5	5	15	0	0	0.1731	0.2456	0.2308	1219
Davis, Chris 1B TEX	Free Agent	120	7	23	13	9	0	1	4	15	40	3	0	0.1917	0.2794	0.2917	1222
Carp, Mike 1B SEA 	Free Agent	37	1	7	5	2	0	0	0	4	8	0	0	0.1892	0.2683	0.2432	1224
Tuiasosopo, Matt OF SEA 	Free Agent	127	12	22	13	5	0	4	11	9	49	0	0	0.1732	0.2336	0.3071	1242
Atkins, Garrett 1B PIT 	Free Agent	140	5	30	22	7	0	1	9	12	30	0	0	0.2143	0.2763	0.2857	1256
Hessman, Mike 3B NYM	Free Agent	55	6	7	3	2	1	1	6	8	23	0	0	0.1273	0.2615	0.2545	1263
Garko, Ryan 1B TEX 	Free Agent	33	0	3	3	0	0	0	3	3	4	0	0	0.0909	0.1667	0.0909	1279
Botts, Jason 1B CHW	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1379
Koshansky, Joe 1B MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1389
