STARTING PITCHERS
Bryan Bullington, SP RP, $1.00
Shawn Hill, SP, $1.00
Shane Loux, SP, $1.00
Virgil Vasquez, SP, $1.00, (R) $10.00
Kason Gabbard, SP, $1.00
Jeremy Sowers, SP, $1.00
Jeff Suppan, SP RP, $1.00
Jason Hirsh, SP, $1.00, (R) $10.00
Daryl Thompson, SP, $1.00, (R) $10.00
Zach Jackson, SP, $1.00
Kevin Hart, SP, $1.00
Josh Banks, SP, $1.00
Kei Igawa, SP, $1.00, (R) $10.00
Garrett Mock, SP, $1.00
Dustin Moseley, SP RP, $1.00
Matt Chico, SP, $1.00
Nate Robertson, SP, $1.00
Anthony Swarzak, SP, $1.00
Charlie Zink, SP, $1.00, (R) $10.00
Andrew Miller, SP, $1.00
Bryan Augenstein, SP, $1.00, (R) $10.00
Anthony Lerew, SP, $1.00, (R) $10.00
John Koronka, SP, $1.00, (R) $10.00
Jimmy Barthmaier, SP, $1.00, (R) $10.00
Adam C. Pettyjohn, SP, $1.00, (R) $10.00
Billy Buckner, SP, $1.00
Anthony Ortega, SP, $1.00, (R) $10.00
Ian Snell, SP, $1.00
Chuck James, SP, $1.00, (R) $10.00
Edgar G. Gonzalez, SP, $1.00
Ryan Tucker, SP, $1.00, (R) $10.00
Junichi Tazawa, SP, $1.00, (R) $10.00
Clayton Mortensen, SP, $1.00
Charlie Haeger, SP, $1.00
Graham Taylor, SP, $1.00, (R) $10.00
Ryan Feierabend, SP, $1.00, (R) $10.00
Yoslan Herrera, SP, $1.00, (R) $10.00
Trevor Bell, RP SP, $1.00
La Cruz, De La Cruz, RP SP, $1.00, (R) $10.00
Andrew Oliver, SP, $1.00
Daniel Cabrera, SP, $1.00
Yorman Bazardo, SP, $1.00, (R) $10.00
Cesar Carrillo, SP, $1.00, (R) $10.00
Walter Silva, SP, $1.00, (R) $10.00
Benschoten, John Van Benschoten, SP, $1.00, (R) $10.00
Greg Reynolds, SP, $1.00
Lenny DiNardo, SP, $1.00, (R) $10.00
Adam Eaton, SP, $1.00
