All Starting Pitchers 2010 MLB Standard Stats,,,,,,,,,,,,,,,
Player,Team,INN,GS,QS,CG,W,L,S,BS,K,BBI,HA,ERA,WHIP,Rank
Augenstein, Bryan SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1029
Poveda, Omar SP FLA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1031
Sosa, Henry SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1032
Scarpetta, Cody SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1033
Webb, Brandon SP ARI 	Grape Apes	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1034
Brackman, Andrew SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1035
Feierabend, Ryan SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1040
Guerra, Deolis SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1042
Rivas, Amaury SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1044
Erbe, Brandon SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1048
Bazardo, Yorman SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1049
Miner, Zach SP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1050
Souza, Justin SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1055
Thompson, Aaron SP PIT 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1057
Rondon, Hector SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1058
De La Cruz, Kelvin SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1059
Dolis, Rafael SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1060
Marek, Steve SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1061
Tucker, Ryan SP TEX 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1063
Wang, Chien-Ming SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1065
Bedard, Erik SP SEA 	SA`s	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1066
Noesi, Hector SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1067
Swarzak, Anthony SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1068
Lindsay, Shane SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1069
Chaffee, Ryan SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1070
Hawksworth, Blake RP LA 	Free Agent	90.3	8	1	0	4	8	0	0	61	35	113	4.981	1.6384	1128
Mendez, Adalberto SP FLA	Free Agent	24.7	5	2	0	1	3	0	0	11	12	28	5.108	1.6216	1154
Wellemeyer, Todd SP SF	Disco Bush Horticulturists	58.7	11	4	0	3	5	0	0	41	35	57	5.676	1.5682	1168
Jakubauskas, Chris SP PIT	Free Agent	0.7	1	0	0	0	1	0	0	0	0	2	27.000	3.0000	1192
Mock, Garrett SP WAS	Free Agent	3.3	1	0	0	0	0	0	0	3	5	4	5.400	2.7000	1205
Litsch, Jesse SP TOR 	Free Agent	46.7	9	3	0	1	5	0	0	16	15	53	5.786	1.4571	1229
Tillman, Chris SP BAL	Free Agent	53.7	11	4	0	2	5	0	0	31	31	51	5.870	1.5280	1235
Moehler, Brian RP HOU 	Free Agent	56.7	8	2	0	1	4	0	0	28	26	66	4.923	1.6235	1246
Robertson, Nate SP PHI	Free Agent	101.3	18	5	0	6	8	0	0	63	42	115	5.951	1.5493	1250
Maya, Yunesky SP WAS	Free Agent	26.0	5	0	0	0	3	0	0	12	11	30	5.885	1.5769	1261
Harden, Rich SP OAK 	Free Agent	92.0	18	5	0	5	5	0	0	75	62	91	5.576	1.6630	1262
West, Sean SP FLA 	Free Agent	9.3	2	0	0	0	2	0	0	8	4	15	7.714	2.0357	1275
Bullington, Bryan SP KC 	Free Agent	42.7	5	2	0	1	4	0	0	29	17	51	6.117	1.5938	1283
Feldman, Scott SP TEX 	Free Agent	141.3	22	6	0	7	11	0	0	75	45	181	5.476	1.5991	1289
Suppan, Jeff SP STL	Sofa Kings	101.3	15	2	0	3	8	0	0	51	37	130	5.062	1.6480	1304
Kazmir, Scott SP ANA	Shits & Giggles	150.0	28	6	0	9	15	0	0	93	79	158	5.940	1.5800	1305
Banks, Josh SP HOU	Free Agent	4.0	1	0	0	0	1	0	0	1	4	8	13.500	3.0000	1312
Oliver, Andrew SP DET	Free Agent	22.0	5	2	0	0	4	0	0	18	13	26	7.364	1.7727	1323
Maine, John SP NYM 	Free Agent	39.7	9	3	0	1	3	0	0	39	25	47	6.126	1.8151	1324
Rogers, Esmil RP COL	Free Agent	72.0	8	3	0	2	3	0	1	66	26	94	6.125	1.6667	1326
Lincoln, Brad SP PIT	Free Agent	52.7	9	4	0	1	4	0	0	25	15	66	6.665	1.5380	1331
Lerew, Anthony SP KC 	Free Agent	26.3	6	2	0	1	4	0	0	18	9	34	8.544	1.6329	1333
Meche, Gil RP KC	Free Agent	61.7	9	2	1	0	5	0	0	41	38	65	5.692	1.6703	1334
Tallet, Brian RP STL 	Free Agent	77.3	5	1	0	2	6	0	2	53	38	84	6.401	1.5776	1338
McCutchen, Daniel RP PIT	Free Agent	67.7	9	1	0	2	5	0	0	38	28	83	6.118	1.6404	1339
Smith, Greg SP COL	Free Agent	39.0	8	1	0	1	2	0	0	31	24	49	6.231	1.8718	1342
Duke, Zach SP ARI 	Free Agent	159.0	29	12	0	8	15	0	0	96	51	212	5.717	1.6541	1353
Marquis, Jason SP WAS	Free Agent	58.7	13	5	0	2	9	0	0	31	24	76	6.597	1.7045	1356
Buckner, Billy SP DET 	Free Agent	13.0	3	0	0	0	3	0	0	11	5	26	11.077	2.3846	1357
Ottavino, Adam SP STL 	Free Agent	22.3	3	0	0	0	2	0	0	12	9	37	8.463	2.0597	1360
Bannister, Brian SP KC 	Free Agent	127.7	23	9	0	7	12	0	0	77	50	158	6.345	1.6292	1361
Snell, Ian SP SEA	Free Agent	46.3	8	1	0	0	5	0	0	26	25	60	6.410	1.8345	1364
Huff, David SP CLE	Free Agent	79.7	15	4	1	2	11	0	0	37	34	101	6.213	1.6946	1365
Willis, Dontrelle SP CIN 	Free Agent	65.7	13	4	0	2	3	0	0	47	56	72	5.619	1.9492	1366
Davis, Doug SP MIL 	Free Agent	38.3	8	1	0	1	4	0	0	34	21	55	7.513	1.9826	1367
Haeger, Charlie SP SEA 	Free Agent	30.0	6	1	0	0	4	0	0	30	26	36	8.400	2.0667	1368
Eveland, Dana SP PIT	Free Agent	54.3	10	3	0	3	5	0	0	24	32	72	6.791	1.9141	1369
Perez, Oliver RP NYM	Free Agent	46.3	7	2	0	0	5	0	0	37	42	54	6.799	2.0719	1370
Lohse, Kyle SP STL	Free Agent	92.0	18	5	0	4	8	0	0	54	35	129	6.554	1.7826	1371
Miller, Andrew SP BOS 	Free Agent	32.7	7	0	0	1	5	0	0	28	26	51	8.541	2.3571	1372
Morton, Charlie SP PIT	Free Agent	79.7	17	7	0	2	12	0	0	59	26	112	7.569	1.7322	1373
Rowland-Smith, Ryan SP HOU 	Free Agent	109.3	20	4	0	1	10	0	0	49	44	141	6.750	1.6921	1374
Bannister, John SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1388
May, Trevor SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1401
Archer, Chris SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1417
Inman, Will SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1427
White, Alex SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1431
Cobb, Alex SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1435
Shearn, Tom SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1447
Merklinger, Dan SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1454
Denney, Kyle SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1455
Locke, Jeff SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1464
Petit, Yusmeiro SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1480
Martin, Ethan SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1484
Gassner, Dave SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1492
Tollberg, Brian SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1499
Scheppers, Tanner SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1519
Barnes, Scott SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1529
Baxter, Allen SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1538
Ynoa, Michael SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1540
Durbin, J.D. SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1551
Cleto, Maikel SP STL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1553
Santos, Jarrett SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1583
Collmenter, Josh SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1592
Nin, Sandy SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1596
Glen, Willie SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1609
Acosta, Kelyn SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1616
Sowers, Jeremy SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1633
Bloom, Kyle SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1636
Ginley, Kyle SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1646
Harben, Adam SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1654
Gutierrez, Danny SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1656
Foppert, Jesse SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1657
Pomeranz, Drew SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1662
Farquhar, Daniel SP TOR 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1667
Leesman, Charlie SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1672
Wells, Kip SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1682
Herrera, Yoslan SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1686
Leicester, Jon SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1688
Perrault, Josh M. SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1699
Kinney, Matt SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1713
Parker, Jarrod SP ARI	Grape Apes	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1719
Keisler, Randy SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1725
Ponson, Sidney SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1728
Walker, Taijuan SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1730
Vega, Marwin SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1734
Duckworth, Brandon SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1740
Taillon, Jameson SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1747
McGuire, Deck SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1769
Cosart, Jarred SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1771
Lindblom, Josh SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1780
Looper, Braden SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1791
Pettyjohn, Adam C. SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1805
Jenkins, Tyrell SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1819
Rainwater, Josh SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1820
Hudson, Luke SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1821
Rivera, Oscar SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1832
Martinez-Mesa, Fabio SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1843
Castro, Simon SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1853
Jones, Justin SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1857
Pimentel, Elisaul SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1873
Clark, Craig SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1875
Orenduff, Justin SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1901
Hagadone, Nick SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1904
Seaton, Ross SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1919
Britton, Zach SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1920
Delgado, Randall SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1929
Mulder, Mark SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1943
Stanford, Jason SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1948
Stults, Eric SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1961
Anderson, Craig SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1979
Silva, Walter SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1981
Redding, Tim SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1986
Foltynewicz, Mike SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1997
Marceaux, Jacob SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2011
Tanner, Clayton SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2012
Brito, Eude SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2015
Horne, Alan SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2021
Cordier, Erik SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2025
Kiker, Kasey SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2050
Kadokura, Ken SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2054
Jackson, Zach SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2060
Lumsden, Tyler SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2063
Koronka, John SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2068
Cabrera, Daniel SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2071
Miller, Aaron SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2081
Townsend, Wade SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2085
Hirsh, Jason SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2092
Holt, Bradley SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2094
Knight, Brandon SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2098
Armas, Tony SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2104
Tago, Peter SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2123
Morris, Cory SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2133
Holmberg, David SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2154
Finch, Brian SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2157
Leek, Randy SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2159
Burns, Mike SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2172
Arnett, Eric SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2178
Prior, Mark SP NYY 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2185
Seibel, Phil SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2196
Soto, Giovanni SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2197
Edell, Ryan SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2200
Tyler, Scott SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2211
Below, Duane SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2214
Rasner, Jacob SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2216
Gonzalez, Edgar G. SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2225
Cota, Luis SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2249
Knapp, Jason SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2262
Dorman, Rich SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2263
Cuevas, Jairo SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2280
Melville, Timothy SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2291
Eaton, Adam SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2302
Martinez, Anastacio SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2307
Weiland, Kyle SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2309
Hendriks, Liam SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2320
Rodriguez, Ricardo SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2325
Lamb, John SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2330
Parker, Zach SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2361
Chen, Hung-Wen SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2367
Owens, Rudy SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2369
Robertson, Tyler SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2379
Colon, Bartolo SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2388
Reina, Jesus SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2396
Colome, Alexander SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2400
Hammes, Zach SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2411
Simonitsch, Errol SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2416
Cannon, Jon SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2426
Trahern, Dallas SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2438
Syndergaard, Noah SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2440
Skaggs, Tyler SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2442
Deago, Roger SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2445
Wright, Chase SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2452
Bromberg, David SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2461
Teheran, Julio SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2473
Ballard, Michael SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2487
Ginter, Matt SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2492
Chatwood, Tyler SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2499
Adcock, Nathan SP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2514
Narron, Sam SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2519
Aumont, Phillippe SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2520
Rodriguez, Armando SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2532
Pelzer, Wynn SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2535
Jackson, Luke SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2543
Perez, Martin SP TEX	User Abuser	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2564
Biddle, Jesse SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2569
Lehr, Justin SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2573
Tomko, Brett D. SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2596
Haigwood, Dan SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2608
Satterwhite, Cody SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2619
Loux, Shane SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2622
Smith, Travis SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2625
Thompson, Mike SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2636
Gardner, Richie SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2638
Hernandez, Orlando SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2647
Bierbrodt, Nick SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2650
De Los Santos, Miguel SP TEX 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2663
Dwyer, Chris SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2666
Ramirez, Elvin SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2669
Tata, Jordan SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2675
Furbush, Charlie SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2676
Miller, Shelby SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2699
Blair, Seth SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2710
McNutt, Trey SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2724
Allison, Jeffrey SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2729
Jukich, Ben SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2742
Taubenheim, Ty SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2747
Crosby, Casey SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2759
Savery, Joe SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2762
Mateo, Juan SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2772
Arguello, Douglas SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2783
Vasquez, Virgil SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2784
Claussen, Brandon SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2789
Dittler, Jake SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2804
Ungs, Nick SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2807
Kelly, Casey SP BOS 	Shits & Giggles	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2817
Diamond, Scott SP MIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2828
Mason, Chris SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2834
Suarez, Albert SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2841
Sanchez, Aaron SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2844
Liotta, Ray SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2855
Perez, Beltran SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2857
Mendez, Roman SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2859
Villareal, Brayan SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2861
Lynn, Lance SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2862
Jones, Nate SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2875
