All Outfielders 2022  Season MLB Standard Categories
Player,AB	R	H	1B	2B	3B	HR	RBI	BB	K	SB	CS	AVG	OBP	SLG	Rank	
"Dalton Pompey CF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cody Orr LF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jon Matthews LF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alan Garcia RF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Victor Nova LF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Rudy Martin LF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Lawrence Butler RF  OAK "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"KD Kang RF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Gabriel Mejia CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Erick Pena CF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Won-Bin Cho LF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Eduard Pinto LF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Logan Landon CF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Gage Canning RF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kyler Fedko RF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ben Johnson CF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Benyamin Bailey LF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Edmond Americaan RF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Herlis Rodriguez CF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brenner Cox LF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Gregory Duran RF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Malik Collymore LF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Victor Mesa CF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Johnathan Rodriguez RF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ian Dawkins LF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Parker Meadows CF  DET "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Donald Dewees LF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Masataka Yoshida LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jaylen Palmer CF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Danry Vasquez RF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chad Spanberger RF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Marcus Lee Sang CF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brian O'Grady RF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Garrett Hiott CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Rashad Brown LF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Rowdey Jordan LF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jimmy Herron CF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Bijan Rademacher LF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alexander Palma RF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ariel Almonte RF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Carlos Rodriguez LF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Larry Ernesto CF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kingston Liniak LF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kevin Keyes RF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Derek Jenkins CF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jose Cardona CF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Luke Brown CF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Leon Landry CF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alec Keller CF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tristan Peters LF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alex McGarry LF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Luis Asuncion RF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Wilson Soriano CF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Hill Alexander RF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Eric Jenkins CF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Zion Bannister LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Grant Witherspoon RF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Travis Jones RF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Hedbert Perez LF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jorge Ona RF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Travis Taijeron RF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Joshua Mears CF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alan Mejia LF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ismael Mena CF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brandon Parker RF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brandon Sandoval LF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Romer Cuadrado RF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"London Lindley LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Lazaro Benitez LF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tate Matheny CF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Luke Burch LF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jase Bowen CF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Niko Hulsizer RF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chuck Taylor LF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Hunter Bishop CF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Micah Bello RF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tyler Goeddel LF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Justin Connell LF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jhon Torres LF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jacob Hannemann CF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tyler Esplin RF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Parker Bates RF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Leonys Martin CF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jay Gonzalez CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Pete Crow-Armstrong CF  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Aldenis Sanchez RF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Taylor Murphy RF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Franklin Labour RF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"David Harris LF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Phillip Sikes CF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Micah Pries CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Nick Morabito CF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Robby Martin LF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Corey Julks RF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Misael Gonzalez Acosta RF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Josh Almonte CF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Will Robertson RF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Braden Bishop LF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jorge Barrosa CF  ARI "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Luke Persico LF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Mishael Deson CF  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cole Sturgeon CF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brady Allen CF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tyler Whitaker RF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ronnie Jebavy CF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jared King LF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Desmond Lindsay CF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Vince Fernandez LF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ben Verlander CF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tanner Dodson CF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ramon Flores LF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Justin Crawford CF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Luis Lara CF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chase Calabuig RF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Josh Stephen LF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Roismar Quintana RF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ricky Eusebio CF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jacob Rhinesmith RF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tyler Massey RF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tyler Reichenborn LF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Mac Wainwright CF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jacob Heyward RF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jamal O'Guinn LF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Dustin Harris LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tanner Kirwer LF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Dustin Fowler CF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kala'i Rosario RF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Bradlee Beesley LF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Greyson Jenista RF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Justin Toerner CF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Sean Godfrey CF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kyle Battle LF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jorge Burgos CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kristian Robinson CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Louis Silverio RF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Manuel Melendez CF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Max White LF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Derrick Loveless RF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jimmy Kerrigan CF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Seth Stephenson CF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brennan Gowens CF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Rod Boykin CF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Petey Halpin CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Damon Keith RF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Junior Perez RF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jake Smolinski CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Matt Koperniak RF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brett Vertigan CF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Aaron Schnurbusch LF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Frank Perez CF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jhalan Jackson RF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Henry Ramos RF  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jeren Kendall CF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Zach Nehrir CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alex McKenna CF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Eduarqui Fernandez LF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Julian Escobedo CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jared Foster RF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Dustin Martin LF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cord Sandberg CF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Zack Zehner LF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Pablo Olivares CF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Alexander Ramirez CF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Wade Meckler LF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Craig Dedelow RF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Yasiel Puig RF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Isiah Gilliam RF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Anthony Prato LF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jonathan Reynoso CF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jerry Downs LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Daiwer Castellanos CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Hirotoshi Onaka RF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Preston Scott LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Joseph Monge RF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Drew Mount LF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"James Beard CF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jason Morozowski CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jairo Pomares LF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Galvi Moscat RF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kort Peterson LF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brock Jones CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Christian Johnson CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Andrew Guillotte LF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Logan Taylor LF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Silento Sayles CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Trent Deveaux CF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cade Fergus CF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Norel Gonzalez LF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Troy Montgomery RF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Andrew Stevenson CF  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Garrett Whitley LF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brian Miller LF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Zach Borenstein LF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Allen Craig LF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Chantz Mack LF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kevonte Mitchell RF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Isael Soto RF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"George Feliz CF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Fidel Montero CF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Granden Goetzman RF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tony Campana CF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jonathan Engelmann RF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Joantgel Segovia LF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Matt Hearn CF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Peter O'Brien RF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jaylen Ferguson LF  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Dwanya Williams-Sutton CF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Misael Urbina CF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Phillips Castillo LF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jose Carlos Urena RF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Angel Perez RF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Dylan Harris LF  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Forrest Wall CF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Andrew Moritz RF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Courtney Hawkins LF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jacob Pearson LF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Justin Greene CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Logan Moon RF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ronnie Mitchell LF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Joe McCarthy LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Amalani Fukofuka RF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Edwin Mateo LF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jarrett Parker RF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Zach Clark RF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Robert Hassell CF  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Arismendy Alcantara CF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brayan Buelvas CF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Douglas Glod CF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Carlos Lopez RF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Joey Wiemer RF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Joey Curletta RF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Keith Curcio CF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Gareth Morgan LF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Quincy Latimore LF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Vaun Brown LF  SF "	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jake Sanford RF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cade Gotta CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ethan Wilson RF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jesus Alastre CF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Aaron Altherr CF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cristhian Vaquero CF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Evan Marzilli CF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"James Jones RF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Mason Auer RF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Renny Hidalgo LF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Cody Regis LF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Josh Whitaker LF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Collin Cowgill RF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Edwin Moreno LF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Juan Chacon LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Satchel McElroy CF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Felix Reyes RF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Marlin Made CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Ben Ruta LF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Willie Abreu RF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Troy Stokes RF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Frankie Tostado RF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Kyri Washington LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Tra'mayne Holmes CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Marino Campana LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Jaycob Brugman LF  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Rico Noel CF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"David Lough LF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Brayan Hernandez CF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
"Michael Sandle RF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	9999
