All Starting Pitchers 2022  Season MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	HD	K	BB	H	ERA	WHIP	Rank	
"Danny Duffy SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Peter Lambert SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Mike Soroka SP  ATL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Jonathan Bowlan SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Nick Margevicius SP  SEA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Jonathan Bermudez SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"James Paxton SP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Shawn Dubin SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Brendan McKay SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Luis Medina SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Jorge Juan SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Jason Bilous SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Bryan Mata SP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Griffin Canning SP  LAA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Trevor Bauer SP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Tobias Myers SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Alan Rangel SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Efrain Contreras SP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Yoendrys Gomez SP  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Forrest Whitley SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Joe Ross SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Gerardo Carrillo SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Chris Vallimont SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Cole Ragans SP  TEX "	40.0	9	9	0	0	0	3	0	0	0	27	16	43	4.95	1.48	1392
"Matthew Liberatore SP  STL"	34.2	9	7	0	0	2	2	0	0	1	28	18	42	5.97	1.73	1398
"Chase Silseth SP  LAA"	28.2	7	7	1	0	1	3	0	0	0	24	12	33	6.59	1.57	1490
"Ryan Weathers SP  SD"	3.2	1	1	0	0	0	0	0	0	0	3	4	6	9.82	2.73	1519
"Mitch White SP  TOR "	99.0	25	18	1	0	1	7	0	1	0	78	35	110	5.46	1.46	1520
"Justin Dunn SP  CIN "	31.0	7	7	1	0	1	3	0	0	0	21	17	32	6.10	1.58	1523
"Cade Cavalli SP  WAS "	4.1	1	1	0	0	0	1	0	0	0	6	2	6	14.54	1.85	1528
"Chi Chi Gonzalez SP  MIA"	23.0	7	5	0	0	0	1	0	0	0	15	7	28	5.87	1.52	1535
"Ethan Small SP  MIL "	6.1	2	2	0	0	0	0	0	0	0	7	8	8	7.11	2.53	1540
"Tyler Beede RP  PIT"	61.1	31	5	0	0	2	5	0	1	3	39	29	71	5.14	1.63	1544
"Xzavion Curry SP  CLE"	9.1	2	2	0	0	0	1	0	0	0	3	6	13	5.79	2.04	1563
"Chris Ellis SP  BAL"	4.1	2	2	0	0	0	0	0	0	0	2	6	5	10.38	2.54	1570
"Stephen Strasburg SP  WAS "	4.2	1	1	0	0	0	1	0	0	0	5	2	8	13.50	2.14	1573
"Zach Logue SP  DET"	57.0	14	10	2	0	3	8	0	0	0	42	20	68	6.79	1.54	1581
"Erick Fedde SP  WAS"	127.0	27	27	5	0	6	13	0	0	0	94	58	149	5.81	1.63	1585
"Tommy Romero SP  WAS "	8.1	4	2	0	0	1	1	0	0	0	7	9	11	10.80	2.40	1587
"Alex Faedo SP  DET "	53.2	12	12	1	0	1	5	0	0	0	44	25	63	5.53	1.64	1588
"Bruce Zimmermann SP  BAL"	73.2	15	13	3	0	2	5	0	0	1	49	12	97	5.99	1.48	1592
"Aaron Sanchez SP  MIN"	60.0	15	10	0	0	3	4	0	0	0	41	15	78	6.60	1.55	1594
"Jose Butto SP  NYM "	4.0	1	1	0	0	0	0	0	0	0	5	2	9	15.75	2.75	1598
"Jason Alexander SP  MIL "	71.2	18	11	1	0	2	3	0	0	0	46	28	88	5.40	1.62	1604
"Tyson Miller SP  MIL"	10.2	4	2	0	0	1	2	0	0	0	8	8	16	10.97	2.25	1610
"Spencer Howard SP  TEX "	37.2	10	8	0	0	2	4	0	0	0	32	15	50	7.41	1.73	1613
"Anthony DeSclafani SP  SF "	19.0	5	5	0	0	0	2	0	0	0	17	4	34	6.63	2.00	1615
"Mike Minor SP  CIN"	98.0	19	19	2	0	4	12	0	0	0	76	40	120	6.06	1.63	1616
"Huascar Ynoa SP  ATL "	6.2	2	2	0	0	0	2	0	0	0	8	6	11	13.50	2.55	1618
"Jerad Eickhoff SP  PIT"	4.1	1	1	0	0	0	1	0	0	0	4	1	10	20.77	2.54	1620
"Caleb Kilian SP  CHC"	11.1	3	3	0	0	0	2	0	0	0	9	12	11	10.32	2.03	1622
"Antonio Senzatela SP  COL "	92.1	19	19	8	0	3	7	0	0	0	54	23	133	5.07	1.69	1623
"Luis Patino SP  TB "	20.0	6	6	0	0	1	2	0	0	0	11	13	26	8.10	1.95	1625
"Thomas Hatch SP  TOR"	4.2	1	1	0	0	0	1	0	0	0	4	2	12	19.29	3.00	1627
"Tucker Davidson SP  LAA"	52.0	12	11	1	0	2	7	0	0	0	33	35	54	6.75	1.71	1631
"Kris Bubic SP  KC "	129.0	28	27	7	0	3	13	0	0	0	110	63	156	5.58	1.70	1632
"Hunter Gaddis SP  CLE"	7.1	2	2	0	0	0	2	0	0	0	5	3	15	18.41	2.45	1633
"Adam Oller SP  OAK "	74.1	19	14	3	0	2	8	0	0	1	46	39	82	6.30	1.63	1637
""Vladimir Gutierrez SP  CIN ""	36.2	10	8	0	0	1	6	0	0	0	29	24	46	7.61	1.91	1640
"Kohei Arihara SP  TEX"	20.0	5	4	1	0	1	3	0	0	0	14	11	36	9.45	2.35	1641
"Patrick Corbin SP  WAS "	152.2	31	31	9	1	6	19	0	0	0	128	49	210	6.31	1.70	1643
"Connor Seabold SP  COL "	18.1	5	5	0	0	0	4	0	0	0	19	8	35	11.29	2.35	1644
"T.J. Zeuch SP  COL "	10.2	3	3	0	0	0	3	0	0	0	5	7	24	15.19	2.91	1645
"Joan Adon SP  WAS "	64.2	14	14	2	0	1	12	0	0	0	55	39	76	7.10	1.78	1646
"Elvin Rodriguez SP  TB"	29.2	7	5	0	0	0	4	0	0	0	25	15	42	10.62	1.92	1647
"Carlos Hernandez RP  KC"	56.0	27	7	0	0	0	5	0	0	1	35	31	72	7.39	1.84	1648
"Dallas Keuchel SP  TEX"	60.2	14	14	2	0	2	9	0	0	0	45	31	94	9.20	2.06	1649
"Owen White SP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chih-Jung Liu SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Kehrt SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frankie Mozzicato SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Bergert SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dan Straily SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hunter Adkins SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gage Hinsz SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Christian Bergman SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Logan Verrett SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sem Robberse SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Oaks SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cade Povich SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Noah Murdock SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Barriera SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Gonzalez SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Gossett SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cooper Hjerpe SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Reid Schaller SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Williams Perez SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Misiorowski SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitchell Parker SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Meyer SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Noah Song SP  PHI "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Veneziano SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Shoemaker SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Farr SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dominic Hamel SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tom Eshelman SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cade Horton SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Schoenle SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Hill SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carson Whisenhunt SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"T.J. Sikkema SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Casey Crosby SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan De Paula SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Tabor SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Leonardo Rodriguez SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ty Culbreth SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Freicer Perez SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Max Lazar SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Felix Jorge SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cameron Bishop SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yefri Del Rosario SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dylan MacLean SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Harrison SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phil Pfeifer SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Wallace SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryce Miller SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Noah Schultz SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Stephan SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brant Hurter SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Nolin SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carson Ragsdale SP  PHI "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tanner Gordon SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Stinnett SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jared Shuster SP  ATL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Winkler SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jaime Melendez SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ethan Lindow SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Pries SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Haake SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Stewart SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeffrey Rosa SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Lange SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Manuel Mercedes SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robinson Ortiz SP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Wicks SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Latz SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mason Montgomery SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mauricio Cabrera SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gus Varland SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ian Bedell SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Doxakis SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew Gray SP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Pfaadt SP  ARI "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jackson Jobe SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Boone Whiting SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Beck Way SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Gilmartin SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Hernandez SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dillon Overton SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Skylar Szynski SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edgar Osuna SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor Thomas SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Bednar SP  SF "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew Rucinski SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Tyler SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Bennett SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Parsons SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Mikulski SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Henry Williams SP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adrian Hernandez SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesse Scholtens SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wilmer Flores SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lincoln Henzman SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dominic Pipkin SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitch Bratt SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Darin Gorski SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Shugart SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Clifton SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Shirley SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Christian Roa SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ethan Hankins SP  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Scahill SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Canterino SP  MIN "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Walter SP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Roberson SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Spencer Arrighetti SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"JC Ramirez SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bubba Chandler SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Roniel Raudes SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Petrick SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alejandro Melean SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Norge Vera SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marcus Johnson SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Bradford SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Neil Ramirez SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Petty SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Cannon SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colton Gordon SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eury Perez SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steven Gingery SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisco Rios SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Boyle SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Stallings SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Masterson SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Parker Dunshee SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nolan Sanburn SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Anderson SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Donatella SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Emerson Hancock SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pete Hansen SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Knorr SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Mader SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Nuding SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Foltynewicz SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Duplantier SP  PHI "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.P. France SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Harris SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhondaniel Medina SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Fulenchek SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Jankins SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erik Rivera SP  LAA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Crouse SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keith Couch SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Smith SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Phillips SP  ATL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Beavan SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dionys Rodriguez SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mick Abel SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Barbosa SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steven Jennings SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ashe Russell SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alejandro Hidalgo SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Love SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Nastrini SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Walston SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Puckett SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Martinez SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Mokma SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Hurlbut SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carson Seymour SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Mazur SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael McAvene SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Emilio Vargas SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keaton Winn SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Humberto Mejia SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dylan Thompson SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erik Miller SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brennan Malone SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Pimentel SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Satterwhite SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Schilling SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake McSteen SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Seminaris SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Guarate SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kwang Hyun Kim SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cristian Mena SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brady Feigl SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Williamson SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Martin SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Burrows SP  PIT "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryce Jarvis SP  ARI "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Sampen SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Maese SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Wong SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Roberts SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brock Porter SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Matthews SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Braden Webb SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor Prielipp SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
