All Players 3 Year Averages MLB Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
EVIL EMPIRE ,Gerrit Cole SP | NYY,155.2,25,25,17,1,14,5,0,0,0,221,35,115,2.83,0.96,3
Los Cerveceros,Max Scherzer SP | NYM ,139.2,23,23,14,1,10,5,0,0,0,190,31,111,2.83,1.02,24
Shits & Giggles,Jacob deGrom SP | NYM ,121.1,20,20,14,0,7,4,0,0,0,168,24,80,2.08,0.86,26
Sofa Kings,Shohei Ohtani DH | LAA ,44.0,8,8,5,0,3,1,0,0,0,53,17,34,3.68,1.16,34
EVIL EMPIRE ,Walker Buehler SP | LAD,142.1,24,24,15,1,10,3,0,0,0,156,33,109,2.91,1.00,38
EVIL EMPIRE ,Shane Bieber SP | CLE ,129.1,21,20,15,1,10,4,0,0,0,172,31,105,2.92,1.05,40
Sofa Kings,Liam Hendriks RP | CHW,60.1,56,1,0,0,5,3,26,5,3,91,10,40,2.09,0.83,44
User Abuser,Lance Lynn SP | CHW,149.2,25,25,14,1,11,7,0,0,0,170,43,127,3.25,1.14,49
W ,Charlie Morton SP | ATL ,139.1,25,25,13,0,11,5,0,0,0,166,42,111,3.36,1.10,54
Orange-a-Tangs,Lucas Giolito SP | CHW,142.2,24,24,13,2,10,7,0,0,0,175,46,108,3.47,1.08,56
Whiteness,Clayton Kershaw SP | LAD ,119.1,20,20,13,0,11,5,0,0,0,132,23,96,3.09,1.00,60
Disco Bush Horticulturists,Zack Wheeler SP | PHI ,160.0,25,25,15,1,10,7,0,0,0,165,37,144,3.26,1.13,64
Orange-a-Tangs,Josh Hader RP | MIL,51.0,47,0,0,0,3,3,28,3,2,90,18,25,2.29,0.84,72
Los Cerveceros,Brandon Woodruff SP | MIL,125.0,22,22,12,0,8,6,0,0,0,148,30,98,3.02,1.02,74
Tittys Warriors,Hyun-Jin Ryu SP | TOR ,139.2,24,24,14,1,11,6,0,0,0,126,26,130,3.22,1.12,81
Floaters and Sinkers,Max Fried SP | ATL,129.0,24,23,12,1,13,4,0,0,0,127,36,118,3.35,1.19,85
Orange-a-Tangs,Zack Greinke SP | KC ,149.0,25,25,15,0,11,5,0,0,0,125,25,135,3.56,1.07,88
W ,Trevor Bauer SP | LAD ,131.1,21,21,14,1,8,7,0,0,0,163,45,99,3.43,1.10,90
Old Dirty Bugg,Yu Darvish SP | SD ,140.1,24,24,11,0,7,7,0,0,0,174,38,112,3.72,1.07,94
Sofa Kings,Jose Berrios SP | TOR,151.2,25,25,14,1,10,7,0,0,0,156,41,137,3.68,1.17,103
Shits & Giggles,Adam Wainwright SP | STL,148.0,24,24,14,2,12,7,0,0,0,127,43,134,3.53,1.20,109
Orange-a-Tangs,Julio Urias SP | LAD ,106.2,27,17,6,0,9,2,1,0,2,108,28,85,2.87,1.06,111
Old Dirty Bugg,Raisel Iglesias RP | LAA ,53.1,52,0,0,0,5,7,25,4,2,74,13,43,3.21,1.05,112
Old Dirty Bugg,Aaron Nola SP | PHI ,151.1,26,26,12,1,9,7,0,0,0,183,47,132,4.10,1.18,116
W ,Justin Verlander SP | HOU ,76.1,12,12,9,1,7,2,0,0,0,102,14,47,2.59,0.80,120
Shits & Giggles,Jack Flaherty SP | STL ,105.0,20,19,10,0,8,4,0,0,0,122,32,75,3.17,1.02,121
Sofa Kings,Kenley Jansen RP | ATL ,52.0,53,0,0,0,4,3,27,5,0,66,20,35,2.94,1.06,122
Sofa Kings,Luis Castillo SP | CIN ,149.1,26,26,15,0,9,10,0,0,0,169,59,127,3.62,1.25,127
Los Cerveceros,Robbie Ray SP | SEA ,139.2,26,25,11,0,9,7,0,0,0,184,60,118,3.93,1.27,132
User Abuser,Sonny Gray SP | MIN ,122.1,23,23,10,0,8,7,0,0,0,144,48,93,3.46,1.15,136
Whiteness,Chris Bassitt SP | NYM ,121.1,22,21,10,0,9,4,0,0,0,118,34,103,3.26,1.13,139
Disco Bush Horticulturists,Will Smith RP | ATL ,49.2,51,0,0,0,4,3,24,4,2,67,18,35,3.26,1.07,146
W ,Garrett Whitlock RP | BOS ,73.1,46,0,0,0,8,4,2,2,14,81,17,64,1.96,1.10,153
Crime Pays,Joe Musgrove SP | SD,130.1,24,23,11,1,8,9,0,0,0,138,36,114,3.80,1.15,155
W ,Brad Hand RP | PHI ,48.0,50,0,0,0,5,4,24,4,1,58,16,41,3.38,1.19,159
W ,Marco Gonzales SP | SEA ,138.2,23,23,13,1,11,7,0,0,0,106,35,131,3.83,1.20,166
User Abuser,Aroldis Chapman RP | NYY,41.2,45,0,0,0,3,2,23,4,0,68,22,27,2.81,1.18,170
Old Dirty Bugg,Kevin Gausman SP | TOR,118.0,25,20,10,0,7,6,0,0,1,140,33,104,3.81,1.16,171
Whiteness,Kyle Hendricks SP | CHC ,146.1,25,25,15,1,10,7,0,0,0,115,28,147,3.88,1.20,173
Shits & Giggles,Kenta Maeda SP | MIN ,109.0,23,19,7,0,7,5,1,0,1,121,31,87,3.96,1.08,177
Sofa Kings,Frankie Montas SP | OAK,112.0,20,20,12,0,8,5,0,0,0,123,34,102,3.54,1.21,179
Crime Pays,Sandy Alcantara SP | MIA ,148.1,24,24,14,1,6,10,0,0,0,130,49,128,3.46,1.19,185
User Abuser,Corbin Burnes SP | MIL,92.0,24,14,7,0,5,4,0,0,1,131,26,77,3.52,1.12,192
