All Starting Pitchers 2023  Season MLB Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
Disco Bush Horticulturists,Shohei Ohtani DH | LAD ,132.0,23,23,12,1,10,5,0,0,0,167,55,85,3.14,1.06,7
Old Dirty Bugg,Gerrit Cole SP | NYY ,209.0,33,33,24,2,15,4,0,0,0,222,48,157,2.63,0.98,20
Los Cerveceros,Spencer Strider SP | ATL ,186.2,32,32,18,0,20,5,0,0,0,281,58,146,3.86,1.09,22
Tittys Warriors,Blake Snell SP | SD,180.0,32,32,20,0,14,9,0,0,0,234,99,115,2.25,1.19,36
W ,Zac Gallen SP | ARI ,210.0,34,34,20,1,17,9,0,0,0,220,47,188,3.47,1.12,43
Tittys Warriors,Luis Castillo SP | SEA,197.0,33,33,18,0,14,9,0,0,0,219,56,160,3.33,1.10,58
Floaters and Sinkers,Zach Eflin SP | TB,177.2,31,31,17,0,16,8,0,0,0,186,24,158,3.50,1.02,59
Shits & Giggles,Kevin Gausman SP | TOR,185.0,31,31,20,0,12,9,0,0,0,237,55,163,3.16,1.18,74
Los Cerveceros,Zack Wheeler SP | PHI ,192.0,32,32,21,0,13,6,0,0,0,212,39,168,3.61,1.08,82
Shits & Giggles,Justin Steele SP | CHC,173.1,30,30,20,0,16,5,0,0,0,176,36,167,3.06,1.17,83
Disco Bush Horticulturists,Kyle Bradish SP | BAL ,168.2,30,30,18,0,12,7,0,0,0,168,44,132,2.83,1.04,86
Dirty Pujols,Logan Webb SP | SF,216.0,33,33,24,2,11,13,0,0,0,194,31,201,3.25,1.07,88
Orange-a-Tangs,George Kirby SP | SEA,190.2,31,31,20,1,13,10,0,0,0,172,19,179,3.35,1.04,89
Whiteness,Chris Bassitt SP | TOR,200.0,33,33,21,1,16,8,0,0,0,186,59,176,3.60,1.18,94
Whiteness,Framber Valdez SP | HOU,198.0,31,31,20,2,12,11,0,0,0,200,57,166,3.45,1.13,97
Tittys Warriors,Logan Gilbert SP | SEA,190.2,32,32,18,1,13,7,0,0,0,189,36,169,3.73,1.08,98
Whiteness,Pablo Lopez SP | MIN ,194.0,32,32,20,1,11,8,0,0,0,234,48,176,3.67,1.15,99
User Abuser,Corbin Burnes SP | BAL ,193.2,32,32,19,0,10,8,0,0,0,200,66,141,3.39,1.07,100
Shits & Giggles,Kodai Senga SP | NYM ,166.1,29,29,16,0,12,7,0,0,0,202,77,126,2.98,1.22,104
Tittys Warriors,Clayton Kershaw SP | LAD ,131.2,24,24,11,0,13,5,0,0,0,137,40,100,2.46,1.06,105
Sofa Kings,Freddy Peralta SP | MIL,165.2,30,30,16,0,12,10,0,0,0,210,54,131,3.86,1.12,112
Orange-a-Tangs,Merrill Kelly SP | ARI ,177.2,30,30,18,0,12,8,0,0,0,187,69,143,3.29,1.19,124
Floaters and Sinkers,Sonny Gray SP | STL ,184.0,32,32,17,0,8,8,0,0,0,183,55,156,2.79,1.15,134
Los Cerveceros,Max Scherzer SP | TEX ,152.2,27,27,14,0,13,6,0,0,0,174,45,126,3.77,1.12,137
Sofa Kings,Justin Verlander SP | HOU ,162.1,27,27,14,0,13,8,0,0,0,144,45,139,3.22,1.13,140
Sofa Kings,Jesus Luzardo SP | MIA,178.2,32,32,17,0,10,10,0,0,0,208,55,162,3.58,1.21,151
Dirty Pujols,Eduardo Rodriguez SP | ARI ,152.2,26,26,14,0,13,9,0,0,0,143,48,128,3.30,1.15,153
Disco Bush Horticulturists,Jose Berrios SP | TOR,189.2,32,32,15,0,11,12,0,0,0,184,52,173,3.65,1.19,165
Dirty Pujols,Michael Wacha SP | KC,134.1,24,24,12,0,14,4,0,0,0,124,43,113,3.22,1.16,166
User Abuser,Jordan Montgomery SP | TEX,188.2,32,32,20,0,10,11,0,0,0,166,48,177,3.20,1.19,167
Orange-a-Tangs,Mitch Keller SP | PIT ,194.1,32,32,18,1,13,9,0,0,0,210,55,187,4.21,1.25,168
W ,Aaron Nola SP | PHI,193.2,32,32,15,0,12,9,0,0,0,202,45,178,4.46,1.15,172
Tittys Warriors,Tyler Glasnow SP | LAD ,120.0,21,21,9,0,10,7,0,0,0,162,37,93,3.52,1.08,173
W ,Nick Pivetta RP | BOS ,142.2,38,16,5,0,10,9,1,0,2,183,50,110,4.04,1.12,177
Los Cerveceros,Tanner Bibee SP | CLE,142.0,25,25,11,0,10,4,0,0,0,141,45,122,2.98,1.18,189
Shits & Giggles,Joe Ryan SP | MIN,161.2,29,29,14,1,11,10,0,0,0,197,34,155,4.51,1.17,192
User Abuser,Nathan Eovaldi SP | TEX,144.0,25,25,11,2,12,5,0,0,0,132,47,117,3.62,1.14,193
Los Cerveceros,Bailey Ober SP | MIN,144.1,26,26,12,0,8,6,0,0,0,146,29,125,3.43,1.07,196
Dirty Pujols,Charlie Morton SP | ATL,163.1,30,30,12,0,14,12,0,0,0,183,83,150,3.64,1.43,199
Disco Bush Horticulturists,Yusei Kikuchi SP | TOR,167.2,32,32,9,0,11,6,0,0,0,181,48,165,3.87,1.27,205
Floaters and Sinkers,Braxton Garrett SP | MIA ,159.2,31,30,10,0,9,7,0,0,0,156,29,154,3.66,1.15,210
Shits & Giggles,"Shane McClanahan SP | TB ",115.0,21,21,12,0,11,2,0,0,0,121,41,95,3.29,1.18,219
Old Dirty Bugg,Bobby Miller SP | LAD,124.1,22,22,9,0,11,4,0,0,0,119,32,105,3.76,1.10,224
W ,Matt Strahm RP | PHI,87.2,56,10,0,0,9,5,2,3,11,108,21,68,3.29,1.02,227
Los Cerveceros,Dane Dunning SP | TEX ,172.2,35,26,12,0,12,7,0,0,2,140,55,163,3.70,1.26,231
Orange-a-Tangs,Tarik Skubal SP | DET ,80.1,15,15,5,0,7,3,0,0,0,102,14,58,2.80,0.90,237
W ,Dean Kremer SP | BAL,172.2,32,32,14,0,13,5,0,0,0,157,55,171,4.12,1.31,239
W ,Tyler Wells SP | BAL ,118.2,25,20,8,0,7,6,1,0,1,117,34,83,3.64,0.99,241
User Abuser,Michael King RP | SD,104.2,49,9,2,0,4,8,6,1,8,127,32,88,2.75,1.15,253
Tittys Warriors,Joe Musgrove SP | SD ,97.1,17,17,11,0,10,3,0,0,0,97,21,90,3.05,1.14,254
W ,Taijuan Walker SP | PHI,172.2,31,31,11,0,15,6,0,0,0,138,71,155,4.38,1.31,258
Sofa Kings,Seth Lugo SP | KC,146.1,26,26,17,0,8,7,0,0,0,140,36,140,3.57,1.20,264
Disco Bush Horticulturists,Bryce Elder SP | ATL,174.2,31,31,16,0,12,4,0,0,0,128,63,160,3.81,1.28,266
W ,Kyle Gibson SP | STL,192.0,33,33,17,0,15,9,0,0,0,157,55,198,4.73,1.32,274
W ,Wade Miley SP | MIL,120.1,23,23,9,0,9,4,0,0,0,79,38,99,3.14,1.14,295
W ,Julio Urias SP | LAD,117.1,21,21,11,0,11,8,0,0,0,117,24,112,4.60,1.16,296
Shits & Giggles,Aaron Civale SP | TB,122.1,23,23,7,0,7,5,0,0,0,116,33,109,3.46,1.16,299
Floaters and Sinkers,Max Fried SP | ATL,77.2,14,14,7,1,8,1,0,0,0,80,18,70,2.55,1.13,305
Orange-a-Tangs,Kutter Crawford SP | BOS ,129.1,31,23,4,0,6,8,0,0,2,135,36,107,4.04,1.11,308
Los Cerveceros,"Brandon Woodruff SP | MIL ",67.0,11,11,7,1,5,1,0,0,0,74,15,40,2.28,0.82,311
Orange-a-Tangs,Cristian Javier SP | HOU ,162.0,31,31,11,0,10,5,0,0,0,159,62,143,4.56,1.27,312
Tittys Warriors,Marcus Stroman SP | NYY,136.2,27,25,15,1,10,9,0,1,0,119,52,120,3.95,1.26,315
Sofa Kings,Cole Ragans RP | KC,96.0,29,12,7,0,7,5,0,0,3,113,41,70,3.47,1.16,317
Old Dirty Bugg,Brayan Bello SP | BOS ,157.0,28,28,15,0,12,11,0,0,0,132,45,165,4.24,1.34,321
Los Cerveceros,Mike Clevinger SP | CHW,131.1,24,24,10,2,9,9,0,0,0,110,40,121,3.77,1.23,322
Sofa Kings,Sandy Alcantara SP | MIA ,184.2,28,28,13,3,7,12,0,0,0,151,48,176,4.14,1.21,326
Floaters and Sinkers,Jon Gray SP | TEX,157.1,29,29,12,1,9,8,0,0,0,142,54,149,4.12,1.29,329
Disco Bush Horticulturists,Andrew Heaney SP | TEX,147.1,34,28,7,0,10,6,0,1,2,151,60,143,4.15,1.38,332
EVIL EMPIRE ,Bryce Miller SP | SEA ,131.1,25,25,9,0,8,7,0,0,0,119,26,124,4.32,1.14,333
Los Cerveceros,Eury Perez SP | MIA ,91.1,19,19,6,0,5,6,0,0,0,108,31,72,3.15,1.13,339
Shits & Giggles,Michael Lorenzen SP | PHI ,153.0,29,25,11,1,9,9,1,0,0,111,47,138,4.18,1.21,341
W ,Lucas Giolito SP | BOS,184.1,33,33,15,0,8,15,0,0,0,204,73,169,4.88,1.31,345
EVIL EMPIRE ,Hunter Brown SP | HOU ,155.2,31,29,11,0,11,13,0,0,0,178,55,157,5.09,1.36,346
W ,Chris Sale SP | ATL ,102.2,20,20,6,0,6,5,0,0,0,125,29,87,4.29,1.13,354
W ,Griffin Canning SP | LAA,127.0,24,22,8,0,7,8,0,0,0,139,36,121,4.32,1.24,357
W ,J.P. France SP | HOU ,136.1,24,23,13,0,11,6,0,0,0,101,47,138,3.83,1.36,359
Sofa Kings,Andrew Abbott SP | CIN ,109.1,21,21,9,0,8,6,0,0,0,120,44,100,3.87,1.32,361
Los Cerveceros,Dylan Cease SP | CHW ,177.0,33,33,12,0,7,9,0,0,0,214,79,172,4.58,1.42,372
W ,Nick Martinez RP | CIN ,110.1,63,9,2,0,6,4,1,3,15,106,40,99,3.43,1.26,374
W ,Sean Manaea RP | NYM ,117.2,37,10,3,0,7,6,1,1,3,128,42,104,4.44,1.24,380
Tittys Warriors,"Johan Oviedo SP | PIT ",177.2,32,32,14,1,9,14,0,0,0,158,83,161,4.31,1.37,383
W ,Kenta Maeda SP | DET,104.1,21,20,6,0,6,8,0,0,0,117,28,94,4.23,1.17,386
Disco Bush Horticulturists,Alex Cobb SP | SF ,151.1,28,28,11,2,7,7,0,0,0,131,37,163,3.87,1.32,388
Old Dirty Bugg,Yu Darvish SP | SD ,136.1,24,24,10,0,8,10,0,0,0,141,43,134,4.55,1.30,389
User Abuser,Javier Assad RP | CHC ,109.1,32,10,4,0,5,3,0,0,3,94,41,93,3.05,1.23,390
EVIL EMPIRE ,Cristopher Sanchez SP | PHI,99.1,19,18,7,0,3,5,0,0,0,96,16,88,3.44,1.05,396
W ,Reese Olson SP | DET,103.2,21,18,6,0,5,7,0,0,1,103,33,83,3.99,1.12,398
W ,Domingo German SP | NYY,108.2,20,19,6,1,5,7,0,0,0,114,34,83,4.55,1.08,400
EVIL EMPIRE ,Shane Bieber SP | CLE ,128.0,21,21,12,1,6,6,0,0,0,107,34,124,3.80,1.23,401
EVIL EMPIRE ,Clarke Schmidt SP | NYY ,159.0,33,32,5,0,9,9,0,0,0,149,46,169,4.64,1.35,405
W ,Lance Lynn SP | STL,183.2,32,32,13,0,13,11,0,0,0,191,67,189,5.73,1.39,406
W ,Jhony Brito SP | SD,90.1,25,13,0,0,9,7,1,0,1,72,28,82,4.28,1.22,414
W ,Jameson Taillon SP | CHC,154.1,30,29,9,0,8,10,1,0,0,140,41,156,4.84,1.28,415
W ,Kyle Hendricks SP | CHC ,137.0,24,24,12,0,6,8,0,0,0,93,27,138,3.74,1.20,416
EVIL EMPIRE ,Grayson Rodriguez SP | BAL,122.0,23,23,7,0,7,4,0,0,0,129,42,121,4.35,1.34,429
Shits & Giggles,JP Sears SP | OAK,172.1,32,32,9,0,5,14,0,0,0,161,53,165,4.54,1.27,432
W ,Josiah Gray SP | WAS,159.0,30,30,11,0,8,13,0,0,0,143,80,152,3.91,1.46,434
W ,Logan Taylor Allen SP | CLE ,125.1,24,24,7,0,7,8,0,0,0,119,48,127,3.81,1.40,438
Whiteness,Drew Smyly SP | CHC ,142.1,41,23,5,0,11,11,0,2,1,141,56,147,5.00,1.43,440
Floaters and Sinkers,MacKenzie Gore SP | WAS,136.1,27,27,8,0,7,10,0,0,0,151,57,134,4.42,1.40,441
W ,Colin Rea SP | MIL,124.2,26,22,4,0,6,6,0,0,0,110,38,110,4.55,1.19,446
W ,Caleb Ferguson RP | NYY ,60.1,68,7,0,0,7,4,3,4,17,70,23,64,3.43,1.44,454
Tittys Warriors,Ryan Yarbrough RP | LAD,89.2,25,9,3,0,8,7,2,1,1,67,14,96,4.52,1.23,461
Floaters and Sinkers,Reid Detmers SP | LAA,148.2,28,28,9,0,4,10,0,0,0,168,60,141,4.48,1.35,466
W ,Shawn Armstrong RP | TB,52.0,39,6,0,0,1,0,0,2,6,54,11,36,1.39,0.90,467
W ,James Paxton SP | LAD ,96.0,19,19,8,0,7,5,0,0,0,101,33,93,4.50,1.31,469
Whiteness,Edward Cabrera SP | MIA,99.2,22,20,3,0,7,7,0,0,0,118,66,78,4.24,1.44,471
W ,Matt Manning SP | DET ,78.0,15,15,4,0,5,4,0,0,0,50,21,60,3.58,1.04,475
W ,Adrian Houser SP | NYM,111.1,23,21,6,0,8,5,0,0,0,96,34,121,4.12,1.39,476
W ,Miles Mikolas SP | STL,201.1,35,35,14,0,9,13,0,0,0,137,39,226,4.78,1.32,479
W ,Ryan Walker RP | SF,61.1,49,13,0,0,5,3,1,0,3,78,24,61,3.23,1.39,491
Floaters and Sinkers,"Tony Gonsolin SP | LAD ",103.0,20,20,4,0,8,5,0,0,0,82,40,86,4.98,1.22,495
W ,Martin Perez SP | PIT,141.2,35,20,8,0,10,4,0,0,2,93,49,150,4.45,1.40,497
W ,Bryan Woo SP | SEA ,87.2,18,18,4,0,4,5,0,0,0,93,31,75,4.21,1.21,500
Whiteness,Drew Rasmussen SP | TB ,44.2,8,8,3,0,4,2,0,0,0,47,11,36,2.62,1.05,501
Dirty Pujols,Dustin May SP | LAD ,48.0,9,9,4,0,4,1,0,0,0,34,16,29,2.62,0.94,503
EVIL EMPIRE ,Gavin Williams SP | CLE,82.0,16,16,4,0,3,5,0,0,0,81,37,66,3.29,1.26,510
W ,Steven Matz SP | STL ,105.0,25,17,4,0,4,7,0,0,0,98,32,108,3.86,1.33,526
Old Dirty Bugg,Hunter Greene SP | CIN ,112.0,22,22,7,0,4,7,0,0,0,152,48,111,4.82,1.42,532
W ,Patrick Sandoval SP | LAA,144.2,28,28,8,0,7,13,0,0,0,128,74,145,4.11,1.51,538
W ,Brandon Williamson SP | CIN,117.0,23,23,7,0,5,5,0,0,0,98,39,111,4.46,1.28,539
EVIL EMPIRE ,Jacob deGrom SP | TEX ,30.1,6,6,3,0,2,0,0,0,0,45,4,19,2.67,0.76,553
Orange-a-Tangs,Zack Littell RP | TB ,90.0,28,14,4,0,3,6,0,0,0,74,12,94,4.10,1.18,565
W ,Graham Ashcraft SP | CIN ,145.2,26,26,15,0,7,9,0,0,0,111,52,148,4.76,1.37,571
